ID,M,N,K,TCC_HIT_RATE,time_ns,TCC_EA0_RDREQ,EA0_RDREQ_LEVEL
26,4096,4608,4096,0.5635230694863564,255057.0,4181071.0,1469032738.0
27,4096,4864,4096,0.545459779278367,262389.0,4622733.0,1606192088.0
28,4096,5376,4096,0.5675081858122637,450226.0,4825611.5,1653921873.0
29,4096,7680,4096,0.5679574142066081,465689.0,6881296.5,2490398470.0
30,4096,7936,4096,0.5678495301093954,467612.0,7112053.0,2580301256.0
31,4096,8192,4096,0.5553288418764817,469715.0,7573302.5,2736772634.0
32,4096,8448,4096,0.5644389518465193,472179.0,7638947.5,2784599068.0
33,4096,8704,4096,0.5725471113330391,474502.0,7701793.0,2793752440.0
34,4096,14080,4096,0.6174585695823951,734286.5,10945939.5,4236506330.5
35,4096,14336,4096,0.6225880662687446,740135.0,10968586.0,4237936330.0
36,4096,16128,4096,0.6003932272950875,977325.0,13193221.0,5071162966.0
37,4096,16384,4096,0.60856437850855,969474.0,13044152.0,5036281160.0
38,4096,16640,4096,0.5630360982797733,980651.0,15094408.0,5759311152.5
39,4096,32512,4096,0.5225051953876689,1821773.0,32611686.0,14916900963.5
40,4096,32768,4096,0.6010880164130636,1719663.5,26640454.0,11915862878.5
41,4096,33024,4096,0.5187928328461444,1862115.0,33420140.0,15172677789.0
42,4096,65536,4096,0.5600408584761474,3697308.0,59631044.0,25706074699.5
43,4096,65792,4096,0.5928787280546673,3624080.0,54736254.0,23541302840.0
44,4096,66048,4096,0.5724335148872914,3676959.0,58366505.0,24480813685.0
45,4096,128256,4096,0.6448527306794809,7316265.0,91199550.0,37065529033.0
46,4096,130816,4096,0.5877856584480604,7459114.5,110836112.0,44504790188.5
47,4096,131072,4096,0.5653745116595298,7524290.0,117573498.0,47671339067.0
48,4608,2048,4096,0.4838174442131834,198934.0,2527145.0,1036625886.5
49,4608,4096,4096,0.48197268748118793,265713.0,5072193.0,1685971474.0
50,4608,4608,4096,0.4611244060254714,448423.0,5965265.0,1979257289.0
51,4608,4864,4096,0.43892228283562207,452589.0,6585767.0,2211490895.0
52,4608,5376,4096,0.4414796139696093,455233.0,7240482.0,2533402064.0
53,4608,7680,4096,0.4711193177071574,483475.0,9727055.0,3377160545.0
54,4608,7936,4096,0.48932255372576416,490966.0,9663331.0,3346346154.0
55,4608,8192,4096,0.4513812553884595,502704.0,10786095.0,3677145161.0
56,4608,8448,4096,0.47766812682655546,509774.0,10550328.0,3593244599.0
57,4608,8704,4096,0.44515729097602263,724271.5,11628284.0,3783359583.5
58,4608,14080,4096,0.45448174923687845,991266.0,18451226.0,6516644340.5
59,4608,14336,4096,0.45436346674913575,989744.0,18790508.0,6656410899.0
60,4608,16128,4096,0.45311418168204987,1000881.0,21190582.0,7590484128.0
61,4608,16384,4096,0.45795278974956055,1000680.0,21252579.0,7591579879.0
62,4608,16640,4096,0.4554134548317177,1005286.0,21763747.0,7762401739.0
63,4608,32512,4096,0.4333791222830228,2043783.0,44404688.0,18190288439.0
64,4608,32768,4096,0.4251679710778513,2041639.5,45330149.0,18453060257.0
65,4608,33024,4096,0.4335182659893424,2072065.0,45093098.0,18302323105.0
66,4608,65536,4096,0.39222084257268663,4338598.5,96375102.5,37272479305.0
67,4608,65792,4096,0.383691826877121,4381140.5,98224329.5,37905438824.0
68,4608,66048,4096,0.384746706055198,4428391.0,98713476.0,37886300004.0
69,4608,128256,4096,0.3362686716119239,8732918.0,208259266.0,75054619355.0
70,4608,130816,4096,0.35034553472142876,8945492.5,207607548.5,75338355140.0
71,4608,131072,4096,0.3424708597339544,8978461.0,210006264.0,75989379942.0
72,4864,2048,4096,0.23685410958856806,211633.0,4097771.0,1669262970.0
73,4864,4096,4096,0.31428494438663623,278331.0,7294198.0,2368005117.0
74,4864,4608,4096,0.3051773167521023,462444.0,8331479.0,2792844637.0
75,4864,4864,4096,0.3161368119150816,460081.0,8642054.5,2950700750.5
76,4864,5376,4096,0.3048908713056129,465408.0,9721385.0,3362765801.0
77,4864,7680,4096,0.2956248704073212,511236.0,14078987.0,4799253095.5
78,4864,7936,4096,0.2881797734756023,522373.0,14716311.0,4962951091.0
79,4864,8192,4096,0.2851124136057519,533109.0,15227968.0,5102199623.0
80,4864,8448,4096,0.29486294356292975,740375.0,15505378.0,5106344046.5
81,4864,8704,4096,0.3012320455030053,742538.0,15818758.0,5232544718.0
82,4864,14080,4096,0.30133650670387546,1025576.5,25573494.0,8895499853.0
83,4864,14336,4096,0.3044625093150759,1026197.5,25910865.0,9010106644.5
84,4864,16128,4096,0.31302492654144803,1051696.0,28756596.5,9963211610.0
85,4864,16384,4096,0.3075568768810412,1063032.0,29382683.5,10239495486.0
86,4864,16640,4096,0.29849944229699177,1265071.0,30355353.0,10565575096.0
87,4864,32512,4096,0.3035872058337588,2182709.0,58795248.0,23061549526.0
88,4864,32768,4096,0.2929602687055335,2155368.5,60050825.5,24103266510.0
89,4864,33024,4096,0.30443912413147206,2362415.0,59638382.0,24287570862.0
90,4864,65536,4096,0.2987941318553658,4579575.0,118966325.0,44820828975.5
91,4864,65792,4096,0.30207197017091747,4723267.0,118810507.0,46737302373.0
92,4864,66048,4096,0.3032554697490268,4766993.0,119414765.0,46333537753.5
93,4864,128256,4096,0.3146716657624684,9489538.5,227719687.5,81551308728.5
94,4864,130816,4096,0.3065417238158292,9484053.0,235245099.5,85248895111.5
95,4864,131072,4096,0.3077231295151686,9500513.5,234491632.0,84308034486.5
96,5376,2048,4096,0.24640728252626282,223531.0,4467910.0,1733451376.0
97,5376,4096,4096,0.2970475586176106,464647.0,8279901.0,2755676387.0
98,5376,4608,4096,0.31538017103039984,471377.0,9059056.0,3054917285.0
99,5376,4864,4096,0.2892522737947055,480971.0,9959009.0,3365441965.5
100,5376,5376,4096,0.30406608150117603,471738.0,10756444.0,3780905372.0
101,5376,7680,4096,0.29972880993478646,737010.0,15463003.0,5125695082.0
102,5376,7936,4096,0.3075645136553793,737210.0,15783219.0,5277403934.0
103,5376,8192,4096,0.29801284750555374,741496.0,16497613.0,5534891627.0
104,5376,8448,4096,0.32265899913883406,742739.0,16401968.0,5522470453.0
105,5376,8704,4096,0.32062471873055365,747585.0,16953384.0,5694852825.0
106,5376,14080,4096,0.3147184690654578,1026478.0,27672761.0,9644071871.0
107,5376,14336,4096,0.3124319749456681,1042502.0,28278013.0,9719174677.0
108,5376,16128,4096,0.2944655125865179,1292632.0,32716996.0,11334569012.0
109,5376,16384,4096,0.3039094540836708,1268436.0,32656572.0,11427393094.0
110,5376,16640,4096,0.30335800475860175,1277870.0,33294771.0,11601807664.5
111,5376,32512,4096,0.29791509329461163,2439771.0,65555317.0,25885158772.0
112,5376,32768,4096,0.30763555339125265,2461682.0,64881064.0,25227645696.0
113,5376,33024,4096,0.29851060152198117,2437125.0,66522809.0,26572424719.0
114,5376,65536,4096,0.31164739963284604,5103950.0,128857543.5,48609472971.5
115,5376,65792,4096,0.31408031538477005,5131512.0,128834916.0,48474705494.0
116,5376,66048,4096,0.31345766156902105,5154745.0,129876576.0,48259210664.0
117,5376,128256,4096,0.3219372307783472,10332885.0,248758971.0,89401811965.0
118,5376,130816,4096,0.31704737949287304,10631566.0,255670754.0,91840101243.0
119,5376,131072,4096,0.3199659317524431,10587777.0,254134748.0,91708364828.0
120,7680,2048,4096,0.49502472843238726,236309.0,4108719.0,1449724665.0
121,7680,4096,4096,0.43334289717645785,475343.0,9323072.0,3217272075.0
122,7680,4608,4096,0.48075195053671727,479630.0,9528011.0,3307239653.0
123,7680,4864,4096,0.4339292448509796,495853.0,11073944.0,3784933324.0
124,7680,5376,4096,0.4653113641740937,718362.5,11485272.5,3781262985.5
125,7680,7680,4096,0.4167089684636573,743880.5,18068625.0,7337982004.5
126,7680,7936,4096,0.47946449987440304,974361.5,16445410.0,5633322763.5
127,7680,8192,4096,0.44078601820974217,981671.5,18340984.5,6309316822.5
128,7680,8448,4096,0.4371840214192558,988463.0,19100548.0,6573120383.0
129,7680,8704,4096,0.4357824396916827,991307.0,19734035.0,6799357750.0
130,7680,14080,4096,0.4301497585699249,1508708.0,32265674.0,11071864689.0
131,7680,14336,4096,0.4252837972539371,1527300.0,33161894.0,11291456160.0
132,7680,16128,4096,0.4268375808161106,1764648.0,37194723.0,12741750782.0
133,7680,16384,4096,0.4062118860227506,1781495.0,39166953.0,13337702992.0
134,7680,16640,4096,0.4154345489650275,1791550.0,39226192.0,13296283605.0
135,7680,32512,4096,0.4075989369692595,3478204.5,77741999.0,29637301220.0
136,7680,32768,4096,0.3964495615809475,3527736.0,79697131.5,30224341093.5
137,7680,33024,4096,0.40776916705027094,3536792.0,78920659.0,29628797469.0
138,7680,65536,4096,0.3880011408072317,7298816.0,161874185.5,58776460839.5
139,7680,65792,4096,0.38255746461529894,7367761.5,163986493.5,59274908078.5
140,7680,66048,4096,0.3827784886955235,7380138.5,165082103.5,59739024208.5
141,7680,128256,4096,0.37226116905289663,14589309.5,326485477.0,114586034317.0
142,7680,130816,4096,0.3725371664192887,14878929.5,332847170.5,117029504661.0
143,7680,131072,4096,0.3770599678398407,14827809.0,329890082.0,116313707903.5
144,7936,2048,4096,0.25821739903555085,248126.0,6482268.0,2295114823.0
145,7936,4096,4096,0.3059038029615422,488162.0,12037672.5,4139996429.0
146,7936,4608,4096,0.3089972542451656,498578.0,13499706.0,4645436365.0
147,7936,4864,4096,0.3131506069232043,515042.0,14155283.5,4779045155.0
148,7936,5376,4096,0.3389175701903834,734927.0,15004355.0,4998203840.0
149,7936,7680,4096,0.3368432058879749,999158.0,21501047.0,7266262291.0
150,7936,7936,4096,0.34573780308889757,1002243.0,21891780.5,7439530356.5
151,7936,8192,4096,0.3354084923670454,1002562.5,22925832.0,7842403191.5
152,7936,8448,4096,0.3417185498306863,1006489.0,23459282.0,8040883604.5
153,7936,8704,4096,0.34780555044699857,1004065.5,23925495.0,8256552986.0
154,7936,14080,4096,0.3510665320918591,1555080.0,38479979.0,13149732114.0
155,7936,14336,4096,0.3581419952107645,1572967.0,38711914.0,13174668979.0
156,7936,16128,4096,0.3527187766573301,1823456.0,43951807.0,14873491307.0
157,7936,16384,4096,0.34315555243092954,1789567.0,45213990.0,18059718402.0
158,7936,16640,4096,0.3377324913329218,1804850.0,46494519.5,18649221789.5
159,7936,32512,4096,0.3315342750795083,3622657.5,91711271.5,34402554942.0
160,7936,32768,4096,0.35989587577263593,3742575.0,87854538.0,34270250432.0
161,7936,33024,4096,0.3414876951643261,3789446.5,91649117.5,35561378319.0
162,7936,65536,4096,0.3635544202296416,7647789.5,174527621.5,63431342295.0
163,7936,65792,4096,0.37229301398380377,7691859.0,172534929.0,62831640081.0
164,7936,66048,4096,0.36982029251502113,7661417.0,174499351.0,63689295729.0
165,7936,128256,4096,0.36421314323558396,15217714.5,342095908.0,120970061681.0
166,7936,130816,4096,0.3624846954035573,15505358.0,349965409.5,123311155486.5
167,7936,131072,4096,0.35988133081827045,15491262.5,351026422.5,123840479219.5
168,8192,2048,4096,0.7611971346783604,234347.0,1789870.5,630886083.0
169,8192,4096,4096,0.7137124472696221,460241.0,4486657.5,1582281125.5
170,8192,4608,4096,0.7132174856560417,475523.5,5064721.5,1756572212.5
171,8192,4864,4096,0.7039065795095982,491206.0,5561221.0,1901878197.0
172,8192,5376,4096,0.7050773120556306,695708.0,6117141.0,2088581923.0
173,8192,7680,4096,0.7105111286897426,945078.0,8535407.0,3141011773.0
174,8192,7936,4096,0.7224464549200199,944617.0,8369472.0,3100670377.5
175,8192,8192,4096,0.7092868533700056,947561.0,9121579.0,3404277250.0
176,8192,8448,4096,0.6697637080424905,954151.5,11027303.0,4716265583.0
177,8192,8704,4096,0.6475704321055697,956756.0,12280483.0,6315749097.5
178,8192,14080,4096,0.6329610541642854,1465788.0,20838847.5,10889169073.0
179,8192,14336,4096,0.6381864928126326,1458437.0,20860113.0,10824151829.0
180,8192,16128,4096,0.6254560406129048,1714816.0,24438934.0,13004084354.0
181,8192,16384,4096,0.6428039435477129,1685352.5,23385028.0,12192476000.0
182,8192,16640,4096,0.61530277753299,1765551.5,26019211.0,13442973461.5
183,8192,32512,4096,0.6156516879518652,3674133.5,50767559.5,21110963312.0
184,8192,32768,4096,0.6551469912413803,3504902.0,44822527.0,22375850302.0
185,8192,33024,4096,0.6293878828910131,3659293.5,49412110.5,20067895900.5
186,8192,65536,4096,0.62985763147998,7358447.0,97474271.0,37329174311.0
187,8192,65792,4096,0.6249917172426817,7361651.0,99373220.0,47491213499.0
188,8192,66048,4096,0.6527928889640008,7249122.0,91390468.0,43059035006.0
189,8192,128256,4096,0.6724836587077232,13995586.0,165441878.0,75938376805.0
190,8192,130816,4096,0.6232079090339111,14584717.5,199522472.5,94956736259.0
191,8192,131072,4096,0.5892311276144859,14737404.5,220224741.0,109133207155.5
192,8448,2048,4096,0.26504247949854476,256179.0,6832031.0,2375528289.0
193,8448,4096,4096,0.3122856872267308,496374.0,12683296.5,4382941122.5
194,8448,4608,4096,0.3207382828646838,522132.0,14103818.0,4728247638.0
195,8448,4864,4096,0.32575621197091353,732523.0,14766556.0,4882781102.0
196,8448,5376,4096,0.33467381820747727,741898.0,16084242.0,5383852079.0
197,8448,7680,4096,0.3435681015768308,1004927.0,22632817.0,7685513401.0
198,8448,7936,4096,0.34727243078157694,1001840.0,23242560.0,7961241144.0
199,8448,8192,4096,0.34393639395238607,1003945.5,24057767.5,8324083719.5
200,8448,8448,4096,0.35219486895733054,1014461.0,24535962.0,8385962235.5
201,8448,8704,4096,0.3528918394042254,1025937.0,25248985.5,8547037823.0
202,8448,14080,4096,0.35533928161708744,1575650.0,40658201.0,15953808502.5
203,8448,14336,4096,0.3660919660186068,1777429.0,40640316.0,13848023845.5
204,8448,16128,4096,0.34364159125456356,1856145.0,47502919.0,18485070984.0
205,8448,16384,4096,0.3646160476288889,1863516.5,46403428.0,17728599016.0
206,8448,16640,4096,0.34997024178260505,2086947.0,48495920.5,16483446521.5
207,8448,32512,4096,0.35168157699663827,3900547.5,94419858.5,35173591274.5
208,8448,32768,4096,0.37498261395303023,3898546.5,91098679.0,33588697133.0
209,8448,33024,4096,0.351342465882097,4079776.0,95952877.5,36982072585.5
210,8448,65536,4096,0.37753274585160895,8017999.5,181259145.0,64489833903.0
211,8448,65792,4096,0.37716267479403537,8063654.0,182026843.0,64991160843.0
212,8448,66048,4096,0.37558927946995335,8195965.0,183883577.0,67301408814.0
213,8448,128256,4096,0.37120179850167667,16018759.5,359762866.0,126249528133.5
214,8448,130816,4096,0.36869610240143963,16447282.0,368563798.0,129893815700.0
215,8448,131072,4096,0.36815952978176086,16353992.0,368366416.0,129433481522.0
216,8704,2048,4096,0.4891739450077196,249970.0,4716229.0,1601974092.0
217,8704,4096,4096,0.438765705803162,485399.0,10449573.0,3630703812.0
218,8704,4608,4096,0.43579522223979805,720486.5,11845598.0,3871905474.5
219,8704,4864,4096,0.453996092875901,721870.0,12055930.5,3984723061.0
220,8704,5376,4096,0.44101137409083213,732284.5,13677445.0,4620646708.0
221,8704,7680,4096,0.4466614422402194,986541.0,19312300.5,6644015127.0
222,8704,7936,4096,0.4186012476127749,982455.0,21082722.0,8553010442.0
223,8704,8192,4096,0.4325009558919996,987402.5,21126086.5,7344610410.0
224,8704,8448,4096,0.4707269545637346,989225.0,20212705.0,6990984535.0
225,8704,8704,4096,0.4612708437407254,1013100.5,21241176.5,7190565091.0
226,8704,14080,4096,0.43260348142752053,1738736.0,36394553.0,12571387888.0
227,8704,14336,4096,0.4312597655969944,1765256.0,37154011.0,12695362034.0
228,8704,16128,4096,0.41834903363848275,2032089.0,42848011.0,14567310810.0
229,8704,16384,4096,0.431191287366601,2036497.0,42324827.0,14403477218.0
230,8704,16640,4096,0.4143946247727841,2049076.0,44541610.0,15200157700.0
231,8704,32512,4096,0.403130718253759,4002507.5,88834796.5,34005930270.5
232,8704,32768,4096,0.3989266690363802,4042488.0,89907367.5,34245562397.5
233,8704,33024,4096,0.40159467201746085,4088514.5,90503664.0,34081125507.5
234,8704,65536,4096,0.39443928305168435,8224663.0,181300847.0,65133323435.0
235,8704,65792,4096,0.39166521262282666,8231993.0,182800157.0,65561151707.0
236,8704,66048,4096,0.3936275659862846,8273938.0,183476583.0,65719601954.0
237,8704,128256,4096,0.3812590229508615,16575556.0,364186757.0,127938128272.0
238,8704,130816,4096,0.38197202126940344,16874613.5,370990335.5,129785824050.5
239,8704,131072,4096,0.38630550579521217,16767473.0,367833898.5,129626758740.0
240,14080,2048,4096,0.35412721118936186,478268.0,9875009.5,3380808213.5
241,14080,4096,4096,0.3865384677464576,760447.0,18630201.0,6342195613.0
242,14080,4608,4096,0.3884300163671091,994973.5,20939393.5,7086187210.5
243,14080,4864,4096,0.3921908751315539,989105.0,21951790.0,7531190634.0
244,14080,5376,4096,0.40408590598613714,1010877.0,23735992.0,8071357062.5
245,14080,7680,4096,0.4049439613348298,1521874.0,33849418.5,11440189727.0
246,14080,7936,4096,0.4091674110542878,1537757.0,34699500.0,11742567972.0
247,14080,8192,4096,0.40656089174076615,1568523.0,35876700.0,12595610740.0
248,14080,8448,4096,0.40589139025528365,1571248.0,37164486.5,12865256739.5
249,14080,8704,4096,0.4043155585495587,1754818.5,38400851.0,13091361670.5
250,14080,14080,4096,0.40039401374953176,2650905.5,62563756.0,23833312279.5
251,14080,14336,4096,0.4029509393491561,2877903.0,63400458.5,24247139614.5
252,14080,16128,4096,0.39408021148164557,3156195.0,72495903.0,28069158791.0
253,14080,16384,4096,0.4052871183545012,3163206.0,71876550.0,27340345656.0
254,14080,16640,4096,0.39355189923102707,3215903.5,74855385.5,28197299000.0
255,14080,32512,4096,0.3712643584574241,6548296.0,152098020.0,54836271697.0
256,14080,32768,4096,0.41920033991948524,6633425.0,139949450.0,51107342222.0
257,14080,33024,4096,0.38028895153578485,6683258.0,152051070.0,54860617937.0
258,14080,65536,4096,0.39064271348788226,13543343.0,295141998.5,104284210859.5
259,14080,65792,4096,0.4090458852936619,13576623.0,286303387.0,100184093506.5
260,14080,66048,4096,0.3972931284389106,13529092.5,294808674.5,102900015420.5
261,14080,128256,4096,0.390242150287333,26738924.0,579609304.0,200666926735.0
262,14080,130816,4096,0.3927942300150295,27270183.0,588575275.0,203306051984.0
263,14080,131072,4096,0.38881490229206706,27375063.0,591924656.0,206683964852.0
264,14336,2048,4096,0.7331717959223556,448825.0,3592911.5,1281146698.0
265,14336,4096,4096,0.7131482575478034,758683.5,7832441.5,2865907722.5
266,14336,4608,4096,0.7065838277770522,957978.0,9103786.5,3220134224.0
267,14336,4864,4096,0.7113576007186534,960783.0,9413960.0,3348801993.0
268,14336,5376,4096,0.7162457568105663,976526.0,10176498.0,4961355848.0
269,14336,7680,4096,0.7060449043440966,1441194.5,15192333.0,6340322084.5
270,14336,7936,4096,0.707972999382707,1450012.0,15556762.0,7615729490.0
271,14336,8192,4096,0.7077703358686294,1485399.0,15991589.0,8103706373.0
272,14336,8448,4096,0.7098740580376461,1683552.5,16436804.5,5915538686.0
273,14336,8704,4096,0.6998518201487788,1700639.0,17661152.0,7346563084.0
274,14336,14080,4096,0.7073974778626503,2700018.0,27656276.0,13636561936.0
275,14336,14336,4096,0.7111570705164949,2698115.0,27729552.5,13560454598.5
276,14336,16128,4096,0.7208399449052008,3083887.0,29849869.0,14692157383.0
277,14336,16384,4096,0.7029089404976561,2956939.0,32656254.0,15556390304.0
278,14336,16640,4096,0.7345288670531727,3121042.0,28922656.5,14436551736.0
279,14336,32512,4096,0.7196537113885976,6395110.0,60463826.0,28529104816.0
280,14336,32768,4096,0.7021511356977371,6159804.0,65500325.0,29824507294.0
281,14336,33024,4096,0.7176597459762052,6373238.0,61945399.0,29148383134.0
282,14336,65536,4096,0.736333637160584,13128977.5,112308520.5,55658439166.0
283,14336,65792,4096,0.7190142034710401,12875301.0,122110287.0,56794014178.0
284,14336,66048,4096,0.7223590269481542,12934312.0,121281459.0,56431210863.0
285,14336,128256,4096,0.7127147459986749,25784904.0,246334001.0,105608937095.5
286,14336,130816,4096,0.7176549524428522,25825040.0,245779289.0,113865719613.0
287,14336,131072,4096,0.7313215913579791,26575268.0,230296085.0,107338321007.0
288,16128,2048,4096,0.3855218945260602,483596.0,10704368.5,3741269350.0
289,16128,4096,4096,0.3855579886755094,1006330.0,21372700.0,7250681851.0
290,16128,4608,4096,0.40401919947182774,996275.0,23311325.0,8000753417.0
291,16128,4864,4096,0.4068239536503292,1047871.5,24476983.5,8170927006.0
292,16128,5376,4096,0.4079831040806273,1241037.0,26993544.0,9168830065.0
293,16128,7680,4096,0.4000165750393657,1773825.0,39125731.0,13143175425.0
294,16128,7936,4096,0.4003142305154782,1772144.0,40403504.0,15762899053.0
295,16128,8192,4096,0.40626937205880115,1770261.5,41107950.5,16114944155.0
296,16128,8448,4096,0.40496550764181444,1809880.0,42640330.0,16374022986.0
297,16128,8704,4096,0.4017259183238553,2047914.0,44203178.0,14831696461.0
298,16128,14080,4096,0.3981363040894074,3203943.5,71946363.5,27124603957.0
299,16128,14336,4096,0.40355940954058794,3244684.0,72530315.0,26911903542.0
300,16128,16128,4096,0.36418591249159926,3730144.0,87500563.5,33525595622.5
301,16128,16384,4096,0.3939053923789639,3726159.0,84056833.0,31476187135.0
302,16128,16640,4096,0.3691008812674602,3797162.5,89507048.5,33976787954.5
303,16128,32512,4096,0.3803214149096361,7604358.5,171473210.5,61692405691.5
304,16128,32768,4096,0.42251144788038514,7593343.5,159300652.0,56631431624.5
305,16128,33024,4096,0.37372210951849405,7701807.0,176243191.0,62864221288.0
306,16128,65536,4096,0.3595320112925563,15709678.0,357111595.5,127903374137.5
307,16128,65792,4096,0.41095870260713724,15665816.5,326804730.5,113549176223.0
308,16128,66048,4096,0.39831439921805784,15604164.0,336994722.5,117510236161.0
309,16128,128256,4096,0.39767824393267337,30807474.0,655213502.5,227884619134.5
310,16128,130816,4096,0.39539705878080933,31362115.5,671016263.0,233682458119.5
311,16128,131072,4096,0.3563394722680906,31610024.5,718431732.5,256027380328.5
312,16384,2048,4096,0.6944937965336059,473500.5,4856506.5,1704413197.5
313,16384,4096,4096,0.6842550000998094,974242.0,10084063.0,3584952992.0
314,16384,4608,4096,0.7246201452691612,975765.0,9602505.0,4822357995.0
315,16384,4864,4096,0.7231382265900851,1006651.0,10203896.0,4979548995.0
316,16384,5376,4096,0.6872778252799252,1244182.0,13116868.0,4600264024.5
317,16384,7680,4096,0.7082445226831781,1703982.5,17205097.0,7436120536.0
318,16384,7936,4096,0.722779352329761,1719465.0,16670316.0,8358462354.0
319,16384,8192,4096,0.7187130105210705,1751353.0,17450255.0,8893763613.0
320,16384,8448,4096,0.7192305024104231,1731963.0,18020758.5,8868297817.5
321,16384,8704,4096,0.6963387764961695,1997317.0,20453658.0,7125363257.0
322,16384,14080,4096,0.7223346597703755,3076915.0,29604802.0,14398761082.0
323,16384,14336,4096,0.7232682924781683,3075114.0,30009380.0,14483021234.0
324,16384,16128,4096,0.73047056804633,3672636.0,32653106.0,16335256413.0
325,16384,16384,4096,0.7090223233514032,3540060.0,36394834.0,17101782762.5
326,16384,16640,4096,0.7426526940279697,3728378.5,31762517.0,16158134152.0
327,16384,32512,4096,0.7392539784101059,7356512.0,63083853.5,30806397819.0
328,16384,32768,4096,0.7013375604978849,7105864.0,75100946.0,34205374317.0
329,16384,33024,4096,0.7346059859086583,7635704.0,65513948.0,32027960229.0
330,16384,65536,4096,0.7471162464903367,15110406.5,121835277.5,63925913595.5
331,16384,65792,4096,0.7319460516934961,14949789.0,131668603.5,62959045623.0
332,16384,66048,4096,0.7332668163187991,15014526.5,131870202.5,63275838144.0
333,16384,128256,4096,0.7308922723803706,29642483.0,259219701.0,118816787900.0
334,16384,130816,4096,0.730746694222192,29903634.0,264666623.0,125140166207.0
335,16384,131072,4096,0.7452152154000464,30675131.0,246095468.0,128773016523.0
336,16640,2048,4096,0.3989031762868919,487362.0,10778811.0,3757081196.0
337,16640,4096,4096,0.39050052081249076,1008774.0,21851635.0,7418009886.0
338,16640,4608,4096,0.4063163330688471,1004767.0,23946533.0,8203220114.0
339,16640,4864,4096,0.40154292880930276,1246725.0,25499767.0,8562179348.0
340,16640,5376,4096,0.40854752265133487,1234887.5,27818476.5,9518896060.0
341,16640,7680,4096,0.4059770971835093,1781277.0,39924690.0,13375964910.0
342,16640,7936,4096,0.41746989687020936,1804351.0,40373925.0,13385926021.0
343,16640,8192,4096,0.39562938459847835,1776709.0,43251564.0,16849462728.0
344,16640,8448,4096,0.4107024071501723,2034092.0,43522544.0,14697977849.0
345,16640,8704,4096,0.4037963349417495,2046089.0,45417832.5,15566409832.5
346,16640,14080,4096,0.40673771955073496,3217803.0,73032865.0,27050124716.0
347,16640,14336,4096,0.40976398632815303,3263147.5,73975506.5,27258617190.0
348,16640,16128,4096,0.3811878671567125,3792052.5,87637378.0,32894984336.0
349,16640,16384,4096,0.4249443987352466,3771683.0,81826291.0,30374854238.0
350,16640,16640,4096,0.360129965859469,3885832.0,93833296.0,34728813858.5
351,16640,32512,4096,0.3719382900256652,7894005.0,179552217.0,64974017300.0
352,16640,32768,4096,0.42674579256087153,7820852.5,162984957.0,58023680752.0
353,16640,33024,4096,0.37273818734180664,7966911.0,182144090.0,65094823740.0
354,16640,65536,4096,0.36608017646754476,16084932.5,364416254.0,129796284650.0
355,16640,65792,4096,0.40462538760191213,16013940.5,341178552.5,118823146254.5
356,16640,66048,4096,0.39267677504688686,16215492.0,351341129.0,122638308311.0
357,16640,128256,4096,0.3985013865173741,31731408.5,674951664.0,236820078770.5
358,16640,130816,4096,0.3990332052449007,32469889.5,687625028.5,245356043308.5
